insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (1, 12, 8, 2022, 4, 1, 15, 43);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4343, 11, 9, 2019, 4, 1, 8, 26);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4344, 28, 12, 2022, 1, 1, 12, 7);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4345, 16, 12, 2023, 2, 2, 12, 20);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4346, 26, 11, 2023, 4, 2, 1, 48);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4347, 13, 3, 2022, 1, 1, 21, 19);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4348, 10, 1, 2023, 4, 1, 20, 19);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4349, 7, 12, 2023, 1, 2, 8, 49);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4350, 28, 2, 2024, 4, 2, 14, 52);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4351, 24, 8, 2020, 3, 2, 11, 29);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4352, 12, 6, 2022, 2, 2, 13, 6);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4353, 15, 9, 2020, 2, 1, 11, 42);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4354, 22, 4, 2024, 2, 1, 3, 39);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4355, 15, 11, 2020, 3, 1, 19, 28);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4356, 10, 2, 2022, 4, 1, 14, 46);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4357, 25, 3, 2020, 4, 1, 3, 48);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4358, 23, 2, 2022, 4, 2, 16, 21);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4359, 22, 7, 2021, 2, 2, 10, 48);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4360, 12, 5, 2020, 2, 2, 6, 32);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4361, 19, 6, 2024, 2, 1, 5, 58);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4362, 30, 10, 2022, 4, 1, 16, 48);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4363, 31, 1, 2020, 4, 1, 7, 55);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4364, 15, 9, 2024, 2, 2, 22, 58);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4365, 26, 6, 2022, 1, 1, 5, 31);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4366, 18, 2, 2023, 3, 2, 7, 8);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4367, 29, 3, 2024, 4, 2, 9, 28);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4368, 30, 10, 2021, 3, 2, 23, 13);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4369, 6, 3, 2022, 1, 1, 8, 1);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4370, 3, 11, 2024, 2, 1, 22, 18);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4371, 18, 11, 2023, 4, 2, 18, 50);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4372, 15, 9, 2019, 1, 2, 18, 23);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4373, 31, 9, 2021, 3, 2, 22, 49);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4374, 29, 12, 2020, 3, 2, 17, 30);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4375, 21, 6, 2019, 2, 1, 11, 1);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4376, 30, 7, 2020, 2, 1, 3, 40);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4377, 5, 7, 2019, 4, 1, 18, 28);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4378, 31, 1, 2022, 2, 2, 10, 44);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4379, 7, 7, 2021, 1, 1, 1, 6);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4380, 31, 8, 2022, 3, 2, 12, 9);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4381, 12, 9, 2019, 3, 1, 1, 55);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4382, 15, 4, 2024, 3, 1, 8, 12);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4383, 2, 1, 2023, 2, 1, 4, 17);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4384, 28, 7, 2019, 2, 1, 8, 57);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4385, 26, 8, 2020, 2, 2, 16, 45);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4386, 8, 2, 2021, 2, 2, 23, 50);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4387, 25, 9, 2021, 3, 1, 12, 38);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4388, 1, 5, 2023, 3, 1, 4, 7);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4389, 24, 9, 2019, 3, 1, 10, 45);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4390, 20, 3, 2024, 1, 1, 15, 55);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4391, 27, 10, 2020, 3, 2, 11, 6);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4392, 8, 7, 2019, 4, 1, 8, 25);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4393, 8, 1, 2020, 3, 1, 2, 60);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4394, 31, 6, 2021, 4, 1, 10, 37);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4395, 17, 8, 2020, 3, 1, 10, 59);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4396, 20, 7, 2024, 3, 2, 17, 19);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4397, 17, 2, 2021, 1, 1, 9, 10);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4398, 27, 1, 2019, 3, 2, 15, 13);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4399, 10, 6, 2021, 1, 2, 0, 15);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4400, 19, 1, 2020, 4, 2, 14, 37);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4401, 27, 2, 2021, 3, 1, 19, 25);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4402, 29, 11, 2020, 4, 1, 3, 12);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4403, 13, 7, 2023, 1, 2, 19, 12);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4404, 17, 11, 2020, 2, 2, 16, 47);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4405, 26, 8, 2022, 1, 1, 8, 57);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4406, 6, 6, 2024, 1, 2, 12, 58);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4407, 28, 1, 2020, 2, 2, 21, 13);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4408, 22, 7, 2024, 3, 1, 15, 41);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4409, 20, 12, 2020, 3, 2, 4, 13);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4410, 15, 10, 2019, 2, 1, 22, 9);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4411, 26, 7, 2020, 2, 2, 9, 11);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4412, 9, 5, 2020, 2, 1, 20, 5);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4413, 25, 1, 2020, 1, 1, 5, 51);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4414, 14, 4, 2023, 3, 1, 22, 31);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4415, 20, 5, 2022, 3, 1, 23, 30);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4416, 28, 10, 2024, 1, 1, 20, 15);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4417, 17, 4, 2024, 3, 1, 7, 24);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4418, 24, 8, 2021, 3, 2, 5, 26);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4419, 17, 3, 2024, 2, 1, 23, 10);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4420, 11, 6, 2024, 2, 2, 21, 54);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4421, 13, 5, 2023, 2, 1, 20, 52);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4422, 28, 3, 2023, 2, 1, 21, 17);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4423, 4, 2, 2024, 3, 2, 23, 7);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4424, 25, 2, 2023, 2, 1, 7, 14);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4425, 24, 1, 2020, 1, 1, 5, 47);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4426, 19, 11, 2024, 3, 2, 9, 10);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4427, 5, 9, 2021, 2, 2, 9, 47);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4428, 11, 10, 2021, 1, 2, 14, 19);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4429, 31, 11, 2024, 4, 2, 3, 60);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4430, 17, 4, 2023, 4, 2, 14, 1);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4431, 29, 1, 2021, 2, 1, 13, 12);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4432, 20, 8, 2023, 2, 2, 17, 33);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4433, 13, 8, 2022, 2, 2, 22, 51);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4434, 27, 5, 2019, 3, 2, 16, 41);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4435, 21, 11, 2022, 3, 2, 23, 21);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4436, 21, 3, 2024, 4, 1, 9, 17);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4437, 10, 6, 2023, 4, 2, 22, 54);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4438, 26, 12, 2022, 2, 2, 6, 55);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4439, 22, 1, 2020, 3, 2, 10, 60);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4440, 9, 5, 2019, 1, 1, 6, 5);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4441, 27, 6, 2024, 3, 2, 0, 47);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4442, 20, 2, 2024, 2, 1, 22, 30);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4443, 2, 1, 2021, 1, 1, 6, 45);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4444, 4, 10, 2022, 3, 1, 17, 49);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4445, 18, 7, 2023, 4, 2, 12, 20);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4446, 9, 3, 2023, 2, 2, 15, 21);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4447, 20, 10, 2020, 1, 1, 6, 21);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4448, 14, 2, 2021, 3, 1, 21, 55);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4449, 15, 4, 2023, 1, 1, 12, 1);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4450, 6, 9, 2020, 1, 1, 11, 2);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4451, 11, 12, 2021, 3, 2, 14, 4);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4452, 15, 10, 2021, 4, 2, 7, 3);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4453, 21, 8, 2024, 1, 1, 21, 38);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4454, 20, 9, 2023, 3, 2, 11, 50);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4455, 28, 10, 2022, 2, 1, 22, 9);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4456, 18, 3, 2022, 4, 1, 20, 28);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4457, 27, 11, 2021, 1, 1, 3, 36);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4458, 19, 10, 2020, 1, 2, 4, 8);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4459, 20, 11, 2019, 2, 1, 0, 17);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4460, 28, 3, 2019, 1, 1, 4, 34);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4461, 25, 9, 2022, 1, 1, 11, 4);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4462, 14, 6, 2021, 4, 2, 21, 11);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4463, 8, 1, 2022, 3, 1, 1, 20);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4464, 24, 6, 2023, 2, 2, 21, 42);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4465, 16, 9, 2021, 1, 1, 20, 36);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4466, 22, 8, 2020, 4, 1, 21, 1);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4467, 1, 9, 2022, 4, 2, 10, 52);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4468, 26, 9, 2024, 1, 1, 7, 52);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4469, 5, 7, 2020, 2, 2, 18, 27);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4470, 28, 3, 2020, 1, 1, 14, 8);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4471, 19, 6, 2021, 2, 2, 9, 29);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4472, 25, 6, 2021, 4, 2, 15, 14);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4473, 17, 8, 2020, 3, 1, 23, 39);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4474, 6, 12, 2019, 3, 2, 17, 31);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4475, 5, 7, 2019, 2, 1, 11, 48);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4476, 31, 4, 2019, 1, 2, 7, 48);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4477, 8, 1, 2023, 4, 1, 4, 41);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4478, 16, 3, 2021, 2, 1, 15, 6);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4479, 29, 8, 2020, 1, 1, 15, 7);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4480, 31, 9, 2024, 2, 1, 19, 38);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4481, 10, 3, 2019, 2, 1, 17, 57);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4482, 5, 11, 2022, 1, 2, 22, 23);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4483, 10, 2, 2024, 2, 1, 22, 57);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4484, 23, 9, 2020, 4, 2, 14, 41);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4485, 4, 12, 2019, 3, 1, 17, 5);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4486, 10, 6, 2019, 2, 2, 4, 33);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4487, 1, 5, 2022, 3, 1, 19, 26);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4488, 14, 4, 2023, 1, 2, 21, 25);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4489, 5, 6, 2022, 3, 2, 9, 43);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4490, 25, 8, 2024, 4, 1, 20, 6);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4491, 3, 10, 2020, 3, 1, 6, 43);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4492, 15, 4, 2021, 2, 1, 8, 55);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4493, 29, 12, 2024, 4, 1, 20, 40);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4494, 6, 5, 2024, 3, 1, 22, 57);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4495, 9, 10, 2022, 2, 1, 14, 7);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (4496, 26, 4, 2020, 1, 1, 8, 13);
